股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
8,2009/5/27,0.7355
8,2009/6/30,0.6751
8,2009/7/31,0.6582
8,2009/8/31,0.6544
8,2009/9/30,0.5866
8,2009/10/30,0.9177
8,2009/11/30,1.0568
8,2009/12/22,0.9824
8,2010/1/29,1.1368
8,2010/2/26,1.1327
8,2010/3/31,1.074
8,2010/4/30,1.0953
8,2010/5/12,0.987
8,2010/6/30,1.1038
8,2010/7/30,1.1416
8,2010/8/31,1.1673
8,2010/9/30,1.1945
8,2010/10/29,0.9491
8,2010/11/30,1.0312
8,2010/12/31,1.0105
8,2011/1/31,0.7724
8,2011/2/24,0.72
8,2011/3/31,0.7351
8,2011/4/29,0.6927
8,2011/5/31,0.9278
8,2011/6/30,0.6243
8,2011/7/29,0.5605
8,2011/8/31,0.4486
8,2011/9/30,0.6161
8,2011/10/31,1.0437
8,2011/11/30,1.0805
8,2011/12/30,1.4493
8,2012/1/31,1.5399
8,2012/2/3,1.4531
8,2012/3/29,1.1923
8,2012/4/27,1.0052
8,2012/5/31,1.0816
8,2012/6/29,0.9327
8,2012/7/31,1.0305
8,2012/8/31,1.0396
8,2012/9/28,0.8753
8,2012/10/31,0.8861
8,2012/11/30,0.9304
8,2012/12/31,0.3223
8,2013/1/31,0.379
8,2013/2/28,0.3966
8,2013/3/29,0.6148
8,2013/4/26,0.8028
8,2013/5/31,0.9949
8,2013/6/28,1.0055
8,2013/7/31,0.8853
8,2013/8/30,0.8873
8,2013/9/30,0.8888
8,2013/10/31,0.8926
8,2013/11/29,0.7736
8,2013/12/31,1.0555
8,2014/1/30,1.0046
8,2014/2/28,0.9748
8,2014/3/31,1.0441
8,2014/4/30,1.0222
8,2014/5/30,0.5909
8,2014/6/24,0.7669
8,2014/9/30,3.6327
8,2014/10/31,4.055
8,2014/11/28,4.398
8,2014/12/31,4.8527
8,2015/1/30,4.9055
8,2015/2/27,3.9404
8,2015/3/11,2.7801
8,2015/7/31,1.8228
8,2015/8/31,1.6803
8,2015/9/30,1.6316
8,2015/10/30,1.7513
8,2015/11/30,1.6368
8,2015/12/31,1.3188
8,2016/1/29,1.298
8,2016/2/29,1.3017
8,2016/3/31,1.4115
8,2016/4/29,1.4216
8,2016/5/31,1.474
8,2016/6/30,1.3064
8,2016/7/29,1.4593
8,2016/8/31,1.5228
8,2016/9/30,1.5731
8,2016/10/31,1.2076
8,2016/11/30,1.3244
8,2016/12/30,1.3606
8,2017/1/26,2.0919
8,2017/2/28,2.0152
8,2017/3/31,0.2268
8,2017/4/28,0.3898
8,2017/5/31,0.6323
8,2017/6/30,0.9057
8,2017/7/31,0.8472
8,2017/8/31,1.2296
8,2017/9/29,1.4187
8,2017/10/31,1.4557
8,2017/11/30,1.4789
8,2017/12/29,1.5874
8,2018/1/31,1.5572
8,2018/2/28,1.7879
8,2018/3/30,1.5815
8,2018/4/16,1.6784
8,2018/5/31,1.5904
8,2018/6/5,1.4563
8,2018/8/31,1.7053
8,2018/9/28,1.7718
8,2018/10/31,0.7723
8,2018/11/30,0.2525
8,2018/12/28,0.1444
9,2005/1/31,0.9855
9,2005/2/28,0.9888
9,2005/3/31,1.0774
9,2005/4/29,1.0613
9,2005/5/31,1.0043
9,2005/6/29,0.9168
9,2005/7/29,0.9087
9,2005/8/31,1.2819
9,2005/9/30,1.3135
9,2005/10/31,1.3566
9,2005/11/30,1.3836
9,2005/12/9,1.3708
9,2006/1/25,1.3839
9,2006/2/28,1.5923
9,2006/3/31,1.5195
9,2006/4/28,1.3057
9,2006/5/31,0.9251
9,2006/6/29,0.921
9,2006/7/31,0.6469
9,2006/8/31,0.4841
9,2006/9/29,0.4562
9,2006/10/31,0.3199
9,2006/11/30,0.5191
9,2006/12/29,0.3281
9,2007/1/31,0.4
9,2007/2/28,0.4991
9,2007/3/30,0.7019
9,2007/4/30,0.9782
9,2007/5/31,1.1197
9,2007/6/28,1.1703
9,2007/7/31,1.1685
9,2007/8/31,1.1576
9,2007/9/28,1.2022
9,2007/10/31,0.9831
9,2007/11/30,1.1051
9,2007/12/27,1.1899
9,2008/1/31,1.2881
9,2008/2/29,1.3077
9,2008/3/10,1.0655
9,2008/5/30,1.1765
9,2008/6/30,1.1384
9,2008/7/31,1.1403
9,2008/8/29,1.2383
9,2008/9/26,1.3947
9,2008/10/31,0.9349
9,2008/11/28,0.9057
9,2008/12/31,0.8411
9,2009/1/23,0.8895
9,2009/2/27,1.0241
9,2009/3/31,1.0261
9,2009/4/30,1.0841
9,2009/5/27,0.9617
9,2009/6/30,0.7749
9,2009/7/31,0.7134
9,2009/8/31,0.667
9,2009/9/30,0.5722
9,2009/10/30,1.2437
9,2009/11/30,1.2507
9,2009/12/31,1.2878
9,2010/1/29,1.1073
9,2010/2/26,1.0541
9,2010/3/31,0.9695
9,2010/4/30,0.9484
9,2010/5/31,0.9923
9,2010/6/29,0.9465
9,2010/7/30,1.0667
9,2010/8/31,1.1194
9,2010/9/30,1.1029
9,2010/10/29,0.9749
9,2010/11/30,1.0141
9,2010/12/31,1.0525
9,2011/1/31,0.932
9,2011/2/28,1.0407
9,2011/3/31,1.1377
9,2011/4/29,1.1528
9,2011/5/31,1.0973
9,2011/6/30,0.9672
9,2011/7/29,1.0776
9,2011/8/31,1.1439
9,2011/9/30,1.2826
9,2011/10/31,1.4686
9,2011/11/30,1.3207
9,2011/12/30,1.8059
9,2012/1/31,2.011
9,2012/2/29,1.1447
9,2012/3/30,1.2147
9,2012/4/27,1.2562
9,2012/5/31,1.2772
9,2012/6/29,1.2966
9,2012/7/31,1.2901
9,2012/8/31,1.3125
9,2012/9/28,1.366
9,2012/10/31,1.4126
9,2012/11/30,1.4302
9,2012/12/31,0.9837
9,2013/1/31,1.0646
9,2013/2/28,1.2947
9,2013/3/29,1.0756
9,2013/4/26,1.0337
9,2013/5/31,1.3388
9,2013/6/28,1.2426
9,2013/7/31,1.1427
9,2013/8/30,1.1005
9,2013/9/30,1.084
9,2013/10/31,1.0869
9,2013/11/29,1.027
9,2013/12/31,1.1115
9,2014/1/30,1.0844
9,2014/2/28,1.1041
9,2014/3/31,1.2375
9,2014/4/30,1.2568
9,2014/5/27,0.8186
9,2014/8/29,1.3672
9,2014/9/30,0.8654
9,2014/10/31,1.1295
9,2014/11/28,1.1442
9,2014/12/26,1.1078
9,2015/1/30,1.0875
9,2015/2/27,1.1085
9,2015/3/31,0.521
9,2015/4/30,0.995
9,2015/5/29,0.1692
9,2015/6/30,0.5264
9,2015/7/6,0.9355
9,2015/8/31,0.7
9,2015/9/30,0.7016
9,2015/10/30,0.9653
9,2015/11/30,0.9953
9,2015/12/31,0.978
9,2016/1/29,1.0432
9,2016/2/29,1.0334
9,2016/3/31,1.1401
9,2016/4/29,1.0568
9,2016/5/31,1.429
9,2016/6/30,1.3938
9,2016/7/29,1.2799
9,2016/8/31,1.5233
9,2016/9/30,1.5493
9,2016/10/31,1.272
9,2016/11/30,1.1694
9,2016/12/30,1.203
9,2017/1/26,1.311
9,2017/2/28,1.2756
9,2017/3/31,0.9918
9,2017/4/28,1.1413
9,2017/5/31,1.2884
9,2017/6/30,1.382
9,2017/7/31,1.3484
9,2017/8/31,0.8766
9,2017/9/29,0.8857
9,2017/10/31,0.8629
9,2017/11/30,0.9267
9,2017/12/29,1.3287
9,2018/1/31,1.323
9,2018/2/28,1.2081
9,2018/3/30,1.2232
9,2018/4/27,1.0703
9,2018/5/31,0.8511
9,2018/6/29,0.7855
9,2018/7/31,0.6503
9,2018/8/31,0.8916
9,2018/9/28,0.7524
9,2018/10/31,0.9871
9,2018/11/30,1.482
9,2018/12/28,1.5897
10,2005/1/31,1.2979
10,2005/2/28,1.1958
10,2005/3/31,1.16
10,2005/4/29,1.2247
10,2005/5/31,1.04
10,2005/6/30,1.0148
10,2005/7/29,1.0846
10,2005/8/31,1.5575
10,2005/9/30,1.7217
10,2005/10/28,1.6919
10,2005/11/30,1.5375
10,2005/12/30,1.4413
10,2006/1/25,1.1707
10,2006/2/28,1.2732
10,2006/3/31,1.2909
10,2006/4/28,0.3867
10,2006/5/29,1.1643
10,2006/6/30,1.1682
10,2006/7/14,0.707
10,2006/8/31,0.4492
10,2006/9/29,0.4605
10,2006/10/31,0.2575
10,2006/11/30,-0.0905
10,2006/12/15,-0.0196
10,2007/2/28,0.286
10,2007/3/30,0.4721
10,2007/4/30,1.2126
10,2007/5/31,1.0697
10,2007/6/29,1.5279
10,2007/7/31,1.405
10,2007/8/31,1.7125
10,2007/9/13,1.7372
10,2007/10/8,1.704
10,2008/4/30,2.1338
10,2008/5/30,1.7553
10,2008/6/30,1.1936
10,2008/7/31,1.1704
10,2008/8/29,1.1193
10,2008/9/26,0.7377
10,2008/10/31,0.731
10,2008/11/28,0.8568
10,2008/12/31,0.9092
10,2009/1/23,0.6938
10,2009/2/27,0.6939
10,2009/3/31,0.8915
10,2009/4/30,0.9041
10,2009/5/27,0.9139
10,2009/6/30,1.1552
10,2009/7/31,1.1102
10,2009/8/31,1.0664
10,2009/9/30,0.9556
10,2009/10/30,1.26
10,2009/11/30,1.1046
10,2009/12/31,1.0557
10,2010/1/29,1.03
10,2010/2/26,1.0254
10,2010/3/31,0.7701
10,2010/4/21,0.6471
10,2012/3/30,0.91
10,2012/4/27,1.0215
10,2012/5/31,1.2396
10,2012/6/29,1.1687
10,2012/7/31,1.1789
10,2012/8/30,1.021
10,2012/10/31,1.3388
10,2012/11/30,1.0444
10,2012/12/14,0.9981
10,2013/4/25,1.0075
10,2013/7/31,0.0645
10,2013/8/16,0.2804
10,2013/9/30,-0.1486
10,2013/10/31,-0.3864
10,2013/11/29,-0.4943
10,2013/12/31,-0.4387
10,2014/1/30,-0.5809
10,2014/2/28,-0.3015
10,2014/3/31,-0.2467
10,2014/4/30,-0.0453
10,2014/5/30,-2.1733
10,2014/6/30,-1.2845
10,2014/7/31,0.5085
10,2014/8/29,0.2817
10,2014/9/30,0.3916
10,2014/10/31,1.0165
10,2014/11/28,1.1394
10,2014/12/25,1.4003
10,2015/5/29,4.9546
10,2015/6/30,4.4057
10,2015/7/31,3.5363
10,2015/8/31,2.9207
10,2015/9/30,2.9556
10,2015/10/30,2.7109
10,2015/11/30,2.6699
10,2015/12/31,2.6646
10,2016/1/29,2.1899
10,2016/2/29,2.2015
10,2016/3/31,1.9685
10,2016/4/29,1.9723
10,2016/5/31,1.0591
10,2016/6/30,0.9417
10,2016/7/29,0.882
10,2016/8/31,0.9024
10,2016/9/30,0.8572
10,2016/10/31,0.5251
10,2016/11/30,0.5192
10,2016/12/30,0.4568
10,2017/1/26,0.3436
10,2017/2/28,0.3217
10,2017/3/31,0.382
10,2017/4/28,0.6711
10,2017/5/31,1.0695
10,2017/6/30,1.0582
10,2017/7/31,1.0866
10,2017/8/31,0.935
10,2017/9/29,1.0922
10,2017/10/31,1.2811
10,2017/11/30,1.4948
10,2017/12/29,1.9985
10,2018/1/31,2.0204
10,2018/2/28,2.0691
10,2018/3/30,2.0662
10,2018/4/27,2.596
10,2018/5/31,2.3722
10,2018/6/29,0.9312
10,2018/7/31,0.9154
10,2018/8/31,0.8792
10,2018/9/28,0.9014
10,2018/10/31,0.7333
10,2018/11/30,0.3799
10,2018/12/28,0.486
11,2005/1/31,1.194
11,2005/2/28,0.4794
11,2005/3/31,0.4014
11,2005/4/29,0.2208
11,2005/5/31,0.3502
11,2005/6/30,0.2191
11,2005/7/29,0.2299
11,2005/8/31,0.1427
11,2005/9/30,0.3643
11,2005/10/31,0.5533
11,2005/11/30,0.5764
11,2005/12/30,0.5308
11,2006/6/29,0.6354
11,2006/7/31,0.6018
11,2006/8/31,0.7769
11,2006/9/29,0.9848
11,2006/10/31,0.6357
11,2006/11/30,0.4466
11,2006/12/29,0.5938
11,2007/1/29,0.8624
11,2007/2/28,0.7991
11,2007/3/30,0.7532
11,2007/4/30,0.8766
11,2007/5/31,0.9662
11,2007/6/28,0.9542
11,2007/7/31,0.8453
11,2007/8/31,0.9051
11,2007/9/28,0.9789
11,2007/10/31,0.9359
11,2007/11/30,0.9011
11,2007/12/28,0.8913
11,2008/1/31,0.9303
11,2008/2/29,0.9438
11,2008/3/31,0.9205
11,2008/4/30,0.8752
11,2008/5/30,0.6928
11,2008/6/30,0.741
11,2008/7/31,0.943
11,2008/8/29,0.7608
11,2008/9/26,0.7669
11,2008/10/31,0.7357
11,2008/11/28,1.0206
11,2008/12/31,1.0698
11,2009/1/23,1.0863
11,2009/2/27,1.0527
11,2009/3/31,1.2784
11,2009/4/30,1.3365
11,2009/5/27,1.3402
11,2009/6/30,1.334
11,2009/7/31,1.3405
11,2009/8/28,1.2778
11,2009/9/30,1.1378
11,2009/10/13,1.1588
11,2009/11/30,0.9111
11,2009/12/31,0.9477
11,2010/1/29,1.0177
11,2010/2/26,1.0455
11,2010/3/31,0.6116
11,2010/4/30,0.8441
11,2010/5/31,0.9123
11,2010/6/21,0.782
11,2010/7/30,0.7073
11,2010/8/31,0.813
11,2010/9/30,0.7563
11,2010/10/29,0.6546
11,2010/11/30,0.9145
11,2010/12/31,0.9342
11,2011/1/31,0.8055
11,2011/2/28,0.8291
11,2011/3/31,0.7596
11,2011/4/29,0.3231
11,2011/5/31,-0.0071
11,2011/6/30,0.2048
11,2011/7/29,-0.2091
11,2011/8/31,0.143
11,2011/9/30,0.4754
11,2011/10/31,0.5019
11,2011/11/30,0.6549
11,2011/12/30,0.7676
11,2012/1/31,0.8029
11,2012/2/29,1.3903
11,2012/3/30,1.4842
11,2012/4/27,1.6682
11,2012/5/31,1.8289
11,2012/6/29,1.7194
11,2012/7/31,1.8674
11,2012/8/31,1.8525
11,2012/9/28,1.9601
11,2012/10/31,2.035
11,2012/11/30,1.8088
11,2012/12/31,1.8471
11,2013/1/31,1.7502
11,2013/2/28,1.5179
11,2013/3/29,1.4976
11,2013/4/26,1.2868
11,2013/5/31,1.3176
11,2013/6/28,1.1725
11,2013/7/31,0.9711
11,2013/8/30,1.0245
11,2013/9/30,0.9617
11,2013/10/31,0.9923
11,2013/11/29,0.9874
11,2013/12/31,0.7323
11,2014/1/30,0.759
11,2014/2/28,0.7753
11,2014/3/31,0.4975
11,2014/4/30,0.6456
11,2014/5/30,0.3391
11,2014/6/30,0.1695
11,2014/7/31,0.3515
11,2014/8/29,0.1373
11,2014/9/30,0.3991
11,2014/10/31,0.2194
11,2014/11/28,0.4261
11,2014/12/31,0.3641
11,2015/1/30,0.0443
11,2015/2/27,-0.119
11,2015/3/31,1.2674
11,2015/4/30,1.1767
11,2015/5/29,1.092
11,2015/6/30,1.1224
11,2015/7/31,0.7202
11,2015/8/31,1.0075
11,2015/9/30,1.0033
11,2015/10/30,1.1844
11,2015/11/30,1.1503
11,2015/12/31,1.1509
11,2016/1/29,1.1605
11,2016/2/29,1.1442
11,2016/3/31,1.0769
11,2016/4/29,1.0739
11,2016/5/31,1.1218
11,2016/6/30,1.0889
11,2016/7/29,1.278
11,2016/8/31,1.1248
11,2016/9/30,1.1254
11,2016/10/31,0.8294
11,2016/11/30,0.9099
11,2016/12/30,0.8656
11,2017/1/26,0.2031
11,2017/2/28,0.5003
11,2017/3/31,0.437
11,2017/4/28,0.2268
11,2017/5/31,0.1085
11,2017/6/30,0.2922
11,2017/7/31,0.2877
11,2017/8/31,-0.1082
11,2017/9/29,-0.1069
11,2017/10/31,-0.2187
11,2017/11/30,0.2971
11,2017/12/29,0.947
11,2018/1/31,0.8011
11,2018/2/28,0.9138
11,2018/3/30,0.9311
11,2018/4/27,1.4075
11,2018/5/31,1.9606
11,2018/6/29,1.5984
11,2018/7/31,1.6045
11,2018/8/31,1.0207
11,2018/9/28,1.1796
11,2018/10/31,1.5851
11,2018/11/30,1.6558
11,2018/12/28,1.6807
12,2005/1/31,0.6782
12,2005/2/28,0.9091
12,2005/3/31,0.7945
12,2005/4/29,0.9029
12,2005/5/31,0.9866
12,2005/6/30,1.3137
12,2005/7/29,1.282
12,2005/8/31,1.5376
12,2005/9/30,1.5487
12,2005/10/31,1.5159
12,2005/11/30,1.627
12,2005/12/30,1.7179
12,2006/1/25,1.7372
12,2006/2/17,1.746
12,2006/3/31,2.1327
12,2006/4/14,2.3189
12,2006/5/31,1.9089
12,2006/6/30,1.8923
12,2006/7/31,2.1437
12,2006/8/31,2.0908
12,2006/9/29,2.0998
12,2006/10/31,2.3708
12,2006/11/30,2.1452
12,2006/12/29,2.1311
12,2007/1/31,1.6674
12,2007/2/28,1.5548
12,2007/3/30,1.5767
12,2007/4/30,1.0354
12,2007/5/31,0.7983
12,2007/6/29,0.6899
12,2007/7/31,0.5622
12,2007/8/31,0.7005
12,2007/9/28,0.62
12,2007/10/31,0.6812
12,2007/11/30,0.7637
12,2007/12/28,0.7585
12,2008/1/31,0.8014
12,2008/2/29,0.7613
12,2008/3/31,0.8459
12,2008/4/30,1.024
12,2008/5/30,1.237
12,2008/6/30,1.1803
12,2008/7/31,1.208
12,2008/8/29,1.1736
12,2008/9/26,1.1397
12,2008/10/31,1.2755
12,2008/11/28,1.2291
12,2008/12/31,1.3952
12,2009/1/23,1.4557
12,2009/2/27,1.2769
12,2009/3/31,1.5781
12,2009/4/30,1.5612
12,2009/5/27,1.5186
12,2009/6/30,1.587
12,2009/7/31,1.4901
12,2009/8/31,1.4975
12,2009/9/30,1.4926
12,2009/10/30,1.43
12,2009/11/30,1.5245
12,2009/12/31,1.6154
12,2010/1/29,1.4746
12,2010/2/26,1.5006
12,2010/3/31,0.8959
12,2010/4/30,0.7986
12,2010/5/31,0.8365
12,2010/6/30,1.1072
12,2010/7/30,1.4151
12,2010/8/31,1.6689
12,2010/9/30,1.6916
12,2010/10/29,1.8014
12,2010/11/30,1.6938
12,2010/12/31,1.7531
12,2011/1/31,1.7156
12,2011/2/28,1.7226
12,2011/3/31,1.7555
12,2011/4/29,1.9354
12,2011/5/31,2.0158
12,2011/6/30,1.8889
12,2011/7/29,1.9012
12,2011/8/31,1.5885
12,2011/9/30,1.4215
12,2011/10/31,1.119
12,2011/11/30,1.1483
12,2011/12/30,1.0714
12,2012/1/31,1.1771
12,2012/2/29,0.9312
12,2012/3/30,0.9947
12,2012/4/27,1.0616
12,2012/5/31,1.0478
12,2012/6/29,1.0208
12,2012/7/31,1.0291
12,2012/8/31,1.0339
12,2012/9/28,1.1407
12,2012/10/31,1.2664
12,2012/11/30,1.039
12,2012/12/31,1.1699
12,2013/1/31,1.1755
12,2013/2/28,1.2043
12,2013/3/29,1.1584
12,2013/4/26,1.1175
12,2013/5/31,1.7401
12,2013/6/28,1.5971
12,2013/7/31,1.5007
12,2013/8/30,1.4201
12,2013/9/30,1.3753
12,2013/10/31,1.3278
12,2013/11/29,1.482
12,2013/12/31,1.5834
12,2014/1/30,1.6133
12,2014/2/28,1.6245
12,2014/3/31,1.5052
12,2014/4/30,1.5232
12,2014/5/30,0.5747
12,2014/6/30,0.1319
12,2014/7/31,0.4997
12,2014/8/29,0.4962
12,2014/9/30,0.6765
12,2014/10/31,0.908
12,2014/11/28,0.951
12,2014/12/31,0.6255
12,2015/1/30,0.5431
12,2015/2/27,0.4821
12,2015/3/18,0.8702
12,2015/4/30,1.5076
12,2015/5/29,0.8263
12,2015/6/30,0.8748
12,2015/7/31,0.844
12,2015/8/31,0.8194
12,2015/9/30,0.864
12,2015/10/30,0.817
12,2015/11/30,0.8071
12,2015/12/31,0.8374
12,2016/1/29,0.8244
12,2016/2/29,0.8498
12,2016/3/31,0.8341
12,2016/4/29,0.6774
12,2016/5/31,0.8101
12,2016/6/30,0.7831
12,2016/7/29,0.7827
12,2016/8/31,0.8057
12,2016/9/30,0.7765
12,2016/10/31,0.8646
12,2016/11/30,0.9439
12,2016/12/30,0.8812
12,2017/1/26,1.169
12,2017/2/28,1.0997
12,2017/3/31,2.0838
12,2017/4/28,2.233
12,2017/5/31,2.1976
12,2017/6/30,2.2009
12,2017/7/31,2.1574
12,2017/8/31,1.9505
12,2017/9/29,1.8241
12,2017/10/31,1.8286
12,2017/11/30,0.9727
12,2017/12/29,0.4565
12,2018/1/31,0.4707
12,2018/2/28,0.5793
12,2018/3/30,0.4813
12,2018/4/27,0.3687
12,2018/5/31,0.0459
12,2018/6/29,0.5595
12,2018/7/31,0.5008
12,2018/8/31,0.4646
12,2018/9/28,0.6085
12,2018/10/31,0.8614
12,2018/11/30,0.9336
12,2018/12/28,0.9972
14,2005/1/31,1.3925
14,2005/2/28,1.2727
14,2005/3/31,1.1666
14,2005/4/29,1.0418
14,2005/5/31,0.9717
14,2005/6/30,0.9208
14,2005/7/29,0.9876
14,2005/8/31,0.9778
14,2005/9/30,1.1822
14,2005/10/31,1.162
14,2005/11/30,1.1142
14,2005/12/30,1.0484
14,2006/1/12,1.0171
14,2006/3/31,1.0308
14,2006/4/28,1.0111
14,2006/5/31,0.6149
14,2006/6/30,0.6389
14,2006/7/31,0.2228
14,2006/8/31,0.2004
14,2006/9/29,0.1779
14,2006/10/31,0.2212
14,2006/11/30,0.1564
14,2006/12/29,-0.0256
14,2007/1/31,-0.029
14,2007/2/28,0.0311
14,2007/3/30,-0.0726
14,2007/4/30,0.0839
14,2007/5/31,0.1171
14,2007/6/29,0.1011
14,2007/7/31,0.6764
14,2007/8/31,0.6609
14,2007/9/28,0.6931
14,2007/10/17,0.6545
14,2008/1/31,0.9117
14,2008/2/29,0.9112
14,2008/3/31,0.8432
14,2008/4/30,0.848
14,2008/5/30,0.6226
14,2008/6/30,0.8204
14,2008/7/31,0.9133
14,2008/8/29,1.0198
14,2008/9/26,0.5607
14,2008/10/31,0.9013
14,2008/11/28,1.244
14,2008/12/31,1.3542
14,2009/1/23,1.1543
14,2009/2/27,1.0955
14,2009/3/31,1.3366
14,2009/4/30,1.3421
14,2009/5/27,1.3986
14,2009/6/30,1.4779
14,2009/7/31,1.4258
14,2009/8/31,1.4451
14,2009/9/30,1.2861
14,2009/10/30,1.3412
14,2009/11/30,1.2536
14,2009/12/31,1.4798
14,2010/1/29,1.5801
14,2010/2/26,1.596
14,2010/3/31,1.2646
14,2010/4/30,1.3012
14,2010/5/31,1.2086
14,2010/6/30,1.1889
14,2010/7/30,1.4403
14,2010/8/31,1.5199
14,2010/9/30,1.5653
14,2010/10/29,1.4133
14,2010/11/30,1.3434
14,2010/12/31,1.3598
14,2011/1/31,1.1967
14,2011/2/28,1.2049
14,2011/3/31,1.1567
14,2011/4/29,1.0871
14,2011/5/31,1.1684
14,2011/6/30,1.2789
14,2011/7/29,0.5742
14,2011/8/31,0.7617
14,2011/9/30,0.7989
14,2011/10/31,0.968
14,2011/11/30,0.9963
14,2011/12/30,1.0779
14,2012/1/31,1.1594
14,2012/2/29,1.5077
14,2012/3/30,1.5407
14,2012/4/27,2.1263
14,2012/5/31,1.9917
14,2012/6/29,1.8632
14,2012/7/31,2.0914
14,2012/8/31,2.0823
14,2012/9/28,2.0581
14,2012/10/31,2.1305
14,2012/11/30,2.1916
14,2012/12/31,1.947
14,2013/1/31,1.9087
14,2013/2/28,1.9289
14,2013/3/29,1.8927
14,2013/4/26,1.4963
14,2013/5/31,1.4469
14,2013/6/28,1.6224
14,2013/7/31,1.4559
14,2013/8/30,1.5933
14,2013/9/30,1.5487
14,2013/10/31,1.519
14,2013/11/29,1.4199
14,2013/12/31,1.3215
14,2014/1/30,1.258
14,2014/2/28,1.266
14,2014/3/31,1.1227
14,2014/4/30,1.094
14,2014/5/30,0.9669
14,2014/6/30,0.9334
14,2014/7/31,1.1983
14,2014/8/29,0.8045
14,2014/9/30,1.457
14,2014/10/31,1.5862
14,2014/11/28,1.5736
14,2014/12/31,1.591
14,2015/1/30,1.3878
14,2015/2/27,1.0446
14,2015/3/31,2.3252
14,2015/4/30,2.0513
14,2015/5/29,1.1035
14,2015/6/30,0.7332
14,2015/7/31,0.9644
14,2015/8/31,0.682
14,2015/9/30,0.6915
14,2015/10/30,0.867
14,2015/11/30,0.8497
14,2015/12/31,0.8179
14,2016/1/29,0.8493
14,2016/2/29,0.8831
14,2016/3/31,0.6916
14,2016/4/29,0.7174
14,2016/5/31,0.8612
14,2016/6/30,0.9073
14,2016/7/29,0.8144
14,2016/8/31,1.0664
14,2016/9/30,1.0043
14,2016/10/31,0.7408
14,2016/11/30,0.7827
14,2016/12/30,0.7978
14,2017/1/26,0.7682
14,2017/2/28,0.7304
14,2017/3/31,0.826
14,2017/4/28,1.1108
14,2017/5/31,0.9345
14,2017/6/30,0.8684
14,2017/7/31,0.9097
14,2017/8/31,0.7019
14,2017/9/29,0.7426
14,2017/10/31,0.666
14,2017/11/30,1.1489
14,2017/12/29,1.4012
14,2018/1/31,1.2014
14,2018/2/28,1.2076
14,2018/3/30,1.4936
14,2018/4/27,1.7334
14,2018/5/31,2.0388
14,2018/6/29,0.5798
14,2018/7/31,0.5988
14,2018/8/31,1.1828
14,2018/9/28,1.3704
14,2018/10/31,1.5098
14,2018/11/30,1.1756
14,2018/12/28,1.3625
16,2005/1/31,0.623
16,2005/2/28,0.7955
16,2005/3/30,0.8685
16,2005/4/29,0.9521
16,2005/5/31,0.8636
16,2005/6/29,0.8939
16,2005/7/29,0.9085
16,2005/8/31,0.9315
16,2005/9/30,0.964
16,2005/10/31,1.0009
16,2005/11/30,1.0039
16,2005/12/30,0.9818
16,2006/1/20,1.0224
16,2006/2/20,1.1128
16,2006/3/31,0.9003
16,2006/4/28,0.7852
16,2006/5/31,1.2471
16,2006/6/30,1.2712
16,2006/7/31,0.9316
16,2006/8/31,0.9334
16,2006/9/29,0.9322
16,2006/10/31,0.9306
16,2006/11/30,0.816
16,2006/12/29,0.7049
16,2007/1/31,0.7657
16,2007/2/28,0.9426
16,2007/3/30,0.7704
16,2007/4/30,0.8592
16,2007/5/31,0.7872
16,2007/6/28,0.8993
16,2007/7/31,1.0375
16,2007/8/31,1.0752
16,2007/9/28,1.0858
16,2007/10/31,1.2498
16,2007/11/30,0.8993
16,2007/12/28,0.914
16,2008/1/31,0.8697
16,2008/2/29,0.8528
16,2008/3/31,0.7711
16,2008/4/30,0.5981
16,2008/5/30,0.6453
16,2008/6/30,0.7697
16,2008/7/31,0.8005
16,2008/8/29,0.9063
16,2008/9/26,0.9997
16,2008/10/31,0.9725
16,2008/11/28,0.9264
16,2008/12/31,0.9446
16,2009/1/23,0.8826
16,2009/2/27,0.9785
16,2009/3/31,0.8685
16,2009/4/30,0.8646
16,2009/5/27,0.8533
16,2009/6/30,0.6726
16,2009/7/31,0.6574
16,2009/8/31,0.6843
16,2009/9/30,0.697
16,2009/10/30,0.9817
16,2009/11/30,1.0674
16,2009/12/31,1.0189
16,2010/1/29,1.0467
16,2010/2/26,1.0142
16,2010/3/31,1.1459
16,2010/4/30,1.3348
16,2010/5/31,1.3355
16,2010/6/30,1.4276
16,2010/7/30,1.5356
16,2010/8/31,1.6135
16,2010/9/30,1.6256
16,2010/10/29,1.2005
16,2010/11/30,0.9682
16,2010/12/31,0.9718
16,2011/1/31,0.9585
16,2011/2/28,1.0053
16,2011/3/31,0.9842
16,2011/4/29,0.7574
16,2011/5/31,0.7061
16,2011/6/30,0.6753
16,2011/7/29,0.4458
16,2011/8/31,0.5495
16,2011/9/30,0.3622
16,2011/10/31,0.6615
16,2011/11/30,0.6909
16,2011/12/30,0.818
16,2012/1/31,0.828
16,2012/2/29,0.9528
16,2012/3/30,1.0076
16,2012/4/27,1.0612
16,2012/5/31,1.1446
16,2012/6/29,1.2138
16,2012/7/31,1.3469
16,2012/8/31,1.338
16,2012/9/28,1.5236
16,2012/10/31,1.4923
16,2012/11/30,1.4379
16,2012/12/31,1.194
16,2013/1/31,1.2149
16,2013/2/28,1.1249
16,2013/3/29,1.079
16,2013/4/26,1.0204
16,2013/5/31,0.774
